currency,estruct,ecase,geo\time	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
PPS,GRS,A1_125,SE	: 	42874.68 	42405.87 	41107.41 	40286.75 	39599.15 	40464.31 	39371.45 	37007.84 	35644.95 	34492.98 	32581.54 	32116.44 	31348.83 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_125,SI	: 	27325.92 	25089.81 	24858.81 	25168.68 	23820.40 	23941.04 	23175.03 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_125,SK	: 	18427.71 	16965.45 	16683.73 	16373.92 	15607.74 	506.73 	15812.72 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_125,TR	: 	22400.43 	22982.80 	18885.49 	18587.32 	16865.93 	18098.99 	17208.68 	16267.59 	17556.88 	16610.90 	16300.19 	17764.08 	18413.57 	19300.17 	: 	: 	: 	: 	: 
PPS,GRS,A1_125,UK	: 	47372.80 	50681.18 	48425.52 	49847.10 	49215.81 	51335.76 	53246.47 	52089.21 	50467.44 	49765.91 	46939.67 	45582.49 	44566.69 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_125,US	: 	45785.15 	48518.34 	47652.68 	48631.57 	46842.67 	45694.25 	46488.18 	44470.47 	43008.47 	41524.38 	40700.96 	39468.77 	38106.46 	37519.67 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,AT	: 	62359.15 	64003.84 	61508.53 	59941.10 	58603.02 	58887.31 	58872.85 	57448.55 	55263.20 	53161.93 	52087.16 	49896.07 	48163.95 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,BE	: 	69138.07 	69168.41 	64175.43 	61990.62 	60279.00 	61430.76 	59972.14 	58295.96 	57375.69 	55742.91 	54189.46 	56374.99 	53489.27 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,BG	: 	17618.89 	15529.49 	14657.71 	12837.21 	12665.96 	11344.94 	9506.14 	8166.49 	7616.03 	6479.67 	6279.37 	6027.72 	5763.05 	5867.15 	5514.45 	5293.88 	4617.12 	4975.33 	: 
PPS,GRS,A1_167,CH	: 	80980.61 	73426.80 	65396.86 	61442.86 	59848.34 	60513.09 	60784.23 	56964.36 	55795.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,CY	: 	: 	: 	: 	: 	: 	: 	42264.08 	39401.04 	37936.51 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,CZ	: 	28094.36 	26608.58 	25728.19 	26299.94 	25382.19 	25231.17 	24116.52 	22391.97 	21063.03 	19721.81 	18817.40 	17745.96 	17036.37 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,DE	: 	72147.05 	72394.48 	70851.22 	67811.14 	64727.06 	66653.79 	66046.52 	63580.61 	62382.13 	60610.69 	58402.41 	56895.09 	54846.09 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,DK	: 	63796.90 	61193.76 	59695.92 	59041.85 	56685.66 	57493.34 	56439.18 	53425.94 	50979.16 	50795.39 	49473.48 	50697.33 	48328.60 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,EE	: 	26275.08 	23426.03 	21213.93 	1359.45 	: 	1301.05 	19792.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,EL	: 	40086.12 	35010.87 	27416.10 	35683.97 	32019.30 	30569.72 	30703.75 	28634.06 	26791.18 	26286.04 	25148.39 	22542.68 	19724.63 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,ES	: 	47687.92 	43836.72 	43260.88 	42717.42 	41186.88 	40717.01 	39468.04 	38439.63 	37668.51 	36723.75 	36558.34 	36637.59 	34985.40 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,FI	: 	57204.63 	55433.78 	55389.83 	54220.57 	51082.53 	51337.42 	49560.55 	45550.84 	44160.35 	42289.92 	40035.70 	39667.49 	37550.73 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,FR	: 	54758.48 	55459.71 	54228.02 	51929.70 	49810.58 	49994.19 	49994.29 	48163.95 	46957.98 	44872.03 	43709.16 	45379.57 	44144.21 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,HR	: 	31514.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,HU	: 	28647.99 	25489.39 	24326.17 	23210.31 	22544.18 	22330.34 	21431.92 	20681.26 	19263.06 	18127.51 	17558.19 	17019.38 	15455.67 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,IE	: 	49162.14 	46746.00 	47054.22 	45554.02 	42052.45 	42015.51 	41895.39 	40066.02 	39058.23 	37012.18 	34991.56 	33399.89 	33722.10 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,IS	: 	60517.50 	55196.35 	50640.16 	48740.32 	49710.61 	60892.60 	64829.08 	60324.94 	57451.64 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,IT	: 	48911.27 	46136.49 	46331.67 	45422.94 	43335.67 	43485.80 	41965.49 	40366.87 	38872.46 	37676.72 	37170.88 	36744.18 	37069.38 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,JP	: 	58625.19 	55470.87 	55390.74 	55476.63 	53882.98 	53728.63 	55970.32 	54285.29 	53072.46 	49176.51 	47322.51 	45839.72 	44093.21 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,LT	: 	20989.76 	18457.91 	17645.99 	17804.54 	17379.84 	18739.13 	17594.90 	14988.22 	13328.75 	12380.87 	10348.51 	10739.73 	10120.47 	10043.61 	10005.26 	9327.36 	8451.14 	7277.44 	6500.01 
PPS,GRS,A1_167,LU	: 	71803.20 	69550.09 	67623.73 	68539.24 	66312.36 	66721.99 	65723.32 	65152.64 	62746.13 	65626.03 	63897.82 	62751.59 	60757.51 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,LV	: 	16310.76 	20263.85 	19399.07 	19791.58 	18806.09 	18117.21 	16777.44 	14323.82 	12426.55 	11322.63 	10793.11 	10329.37 	9695.34 	9222.43 	7459.94 	7396.56 	7447.23 	6409.16 	: 
PPS,GRS,A1_167,MT	: 	46482.25 	43844.86 	42245.51 	38010.19 	35814.02 	36245.40 	34374.58 	33898.74 	33412.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,NL	: 	72874.74 	71507.94 	70715.09 	71014.38 	67900.78 	68595.47 	68624.76 	65356.96 	61552.26 	59508.67 	56590.47 	57033.79 	54872.48 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,NO	: 	72674.92 	70167.02 	66950.27 	66334.04 	63539.91 	63933.79 	63649.16 	58934.43 	55928.61 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,PL	: 	28638.94 	26527.54 	26286.61 	24089.73 	23208.74 	23149.98 	23043.59 	20050.31 	18898.29 	18670.34 	18410.55 	17876.64 	17363.33 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,PT	: 	35470.85 	30092.33 	33669.55 	33027.03 	32192.89 	31599.05 	31295.37 	29216.49 	27482.37 	26131.89 	25859.38 	25721.99 	22807.86 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,RO	: 	19091.12 	16417.55 	16503.80 	15887.42 	14445.75 	14504.79 	12628.43 	10759.40 	9656.58 	9297.61 	8236.01 	8067.31 	7974.60 	6868.11 	5050.03 	5136.10 	5489.88 	6806.47 	: 
PPS,GRS,A1_167,SE	: 	57280.57 	56541.16 	54809.88 	53715.67 	52798.86 	53952.41 	52495.26 	49343.79 	47526.60 	45990.64 	43442.05 	42821.92 	41798.43 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,SI	: 	36434.56 	33453.08 	33145.09 	33558.24 	31760.54 	31921.39 	30900.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,SK	: 	24570.28 	22620.59 	22244.98 	21831.90 	20810.33 	675.64 	21083.62 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,TR	: 	29926.98 	30643.74 	25180.66 	24783.09 	22487.91 	24131.98 	22944.90 	21690.12 	23409.16 	22147.86 	21733.59 	23685.44 	24551.42 	25733.56 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,UK	: 	63290.06 	67574.91 	64567.35 	66462.81 	65621.09 	68447.68 	70995.29 	69452.27 	67289.92 	66354.54 	62586.22 	60776.65 	59422.26 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_167,US	: 	61168.95 	64691.13 	63536.90 	64842.10 	62456.89 	60925.67 	61984.24 	59293.96 	57344.63 	55365.84 	54267.95 	52625.03 	50808.62 	50026.21 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,AT	: 	24943.66 	25601.53 	24603.41 	23976.44 	23441.20 	23554.93 	23549.14 	22979.42 	22105.28 	21264.77 	20834.86 	19958.43 	19265.58 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,BE	: 	27655.23 	27667.36 	25670.17 	24796.25 	24111.60 	24572.30 	23988.86 	23318.39 	22950.28 	22297.17 	21675.78 	22550.00 	21395.71 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,BG	: 	7068.66 	6230.40 	5880.64 	5150.26 	5081.55 	4551.56 	3814.12 	3276.16 	3055.63 	2599.91 	2519.27 	2418.38 	2312.49 	2354.02 	2212.26 	2123.94 	1852.38 	1996.29 	: 
PPS,GRS,A1_2CH_67,CH	: 	32489.23 	29370.72 	26158.74 	24577.15 	23939.33 	24205.23 	24313.69 	22785.74 	22318.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,CY	: 	: 	: 	: 	: 	: 	: 	16956.25 	15807.60 	15220.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,CZ	: 	11271.39 	10643.43 	10291.27 	10519.98 	10152.88 	10092.47 	9646.61 	8956.79 	8425.21 	7888.72 	7526.96 	7098.38 	6814.55 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,DE	: 	28858.82 	28957.79 	28340.49 	27124.46 	25890.82 	26661.51 	26418.61 	25432.24 	24952.85 	24244.28 	23360.96 	22758.04 	21938.44 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,DK	: 	25595.16 	24477.50 	23878.37 	23616.74 	22674.27 	22997.33 	22575.67 	21370.38 	20391.66 	20318.16 	19789.39 	20278.93 	19331.44 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,EE	: 	10510.03 	9370.41 	8485.57 	543.78 	: 	520.42 	7940.77 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,EL	: 	17637.89 	15404.78 	12063.08 	15700.95 	14088.49 	13450.68 	13509.65 	12598.98 	11788.11 	11565.85 	11065.29 	9918.79 	8678.84 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,ES	: 	19075.17 	17534.69 	17304.35 	17086.97 	16474.75 	16286.81 	15787.22 	15375.85 	15067.40 	14689.50 	14623.34 	14655.04 	13994.16 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,FI	: 	22881.85 	22173.51 	22155.93 	21688.23 	20433.01 	20534.97 	19824.22 	18220.34 	17664.14 	16915.97 	16014.28 	15866.99 	15020.29 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,FR	: 	21903.39 	22183.89 	21691.21 	20771.88 	19924.23 	19997.68 	19997.71 	19265.58 	18783.19 	17948.81 	17483.66 	18151.83 	17657.69 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,HR	: 	12643.55 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,HU	: 	11493.51 	10195.76 	9730.47 	9284.12 	9017.67 	8932.14 	8572.77 	8272.50 	7705.23 	7251.00 	7023.28 	6807.75 	6182.27 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,IE	: 	19664.86 	18698.40 	18821.69 	18221.61 	16820.98 	16806.20 	16758.16 	16026.41 	15623.29 	14804.87 	13996.62 	13359.95 	13529.22 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,IS	: 	24279.48 	22078.54 	20256.06 	19496.13 	19884.24 	24357.04 	25931.63 	24129.97 	22980.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,IT	: 	19564.51 	18454.60 	18532.67 	18169.18 	17334.27 	17394.32 	16786.19 	16146.74 	15548.98 	15070.69 	14868.35 	14697.67 	14827.75 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,JP	: 	23520.29 	22188.35 	22156.30 	22190.65 	21553.19 	21491.45 	22388.13 	21714.12 	21228.98 	19670.60 	18929.01 	18335.89 	17637.29 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,LT	: 	8421.04 	7405.27 	7079.53 	7143.14 	6972.75 	7518.09 	7059.03 	6013.24 	5347.46 	4967.07 	4139.40 	4308.91 	4060.36 	4029.58 	4014.03 	3742.20 	3390.45 	2919.82 	2607.91 
PPS,GRS,A1_2CH_67,LU	: 	28721.28 	27820.04 	27049.50 	27415.70 	26524.95 	26688.80 	26289.33 	26061.05 	25098.45 	26250.41 	25559.12 	25100.64 	24303.00 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,LV	: 	6543.84 	8129.81 	7782.86 	7940.33 	7544.96 	7268.58 	6731.07 	5746.68 	4985.50 	4542.61 	4330.16 	4144.11 	3889.75 	3700.01 	2992.90 	2967.48 	2987.81 	2571.34 	: 
PPS,GRS,A1_2CH_67,MT	: 	18648.57 	17590.45 	16948.80 	15249.60 	14368.50 	14541.57 	13791.00 	13600.09 	13404.91 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,NL	: 	29149.89 	28603.18 	28286.04 	28405.75 	27160.31 	27438.19 	27449.90 	26142.79 	24620.90 	23803.47 	22636.19 	22813.52 	21948.99 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,NO	: 	29157.01 	28066.81 	26780.11 	26533.62 	25415.96 	25573.52 	25459.66 	23573.77 	22371.44 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,PL	: 	11489.88 	10611.02 	10514.64 	9635.89 	9283.50 	9259.99 	9217.43 	8020.12 	7559.32 	7468.14 	7364.22 	7150.66 	6945.33 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,PT	: 	14188.34 	12036.93 	13467.82 	13210.81 	12877.15 	12639.62 	12518.15 	11686.60 	10992.95 	10452.75 	10343.75 	10288.80 	9123.15 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,RO	: 	7659.31 	6586.68 	6621.28 	6374.00 	5795.60 	5819.29 	5066.50 	4316.65 	3874.20 	3730.18 	3304.27 	3236.59 	3199.40 	2755.47 	2026.06 	2060.59 	2202.53 	2730.74 	: 
PPS,GRS,A1_2CH_67,SE	: 	22980.83 	22616.46 	21923.95 	21486.27 	21119.54 	21580.96 	20998.10 	19737.52 	19010.64 	18396.26 	17376.82 	17128.77 	16719.37 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,SI	: 	14573.83 	13381.24 	13258.03 	13423.29 	12704.22 	12768.56 	12360.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,SK	: 	9828.11 	9048.24 	8898.00 	8732.76 	8324.13 	270.26 	8433.44 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,TR	: 	12006.63 	12257.50 	10072.26 	9913.24 	8995.16 	9652.79 	9177.96 	8676.05 	9363.66 	8859.14 	8693.44 	9474.18 	9820.57 	10293.43 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,UK	: 	25391.82 	27029.97 	25826.94 	26585.13 	26248.44 	27379.07 	28398.12 	27780.91 	26915.97 	26541.81 	25034.48 	24310.66 	23768.90 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_2CH_67,US	: 	24540.84 	25876.45 	25414.76 	25936.84 	24982.76 	24370.27 	24793.69 	23717.58 	22937.85 	22146.34 	21707.18 	21050.01 	20323.45 	20010.48 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,AT	: 	18707.75 	19201.15 	18452.56 	17982.33 	17580.91 	17666.19 	17661.86 	17234.56 	16578.96 	15948.58 	15626.15 	14968.82 	14449.18 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,BE	: 	20741.42 	20750.52 	19252.63 	18597.18 	18083.70 	18429.23 	17991.64 	17488.79 	17212.70 	16722.87 	16256.84 	16912.50 	16046.78 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,BG	: 	5275.12 	4649.55 	4388.54 	3843.48 	3792.20 	3396.69 	2846.01 	2445.73 	2280.79 	1940.49 	1880.05 	1805.30 	1725.91 	1757.23 	1651.77 	1584.97 	1382.45 	1490.33 	: 
PPS,GRS,A1_50,CH	: 	24245.69 	22028.04 	19619.06 	18432.86 	17954.50 	18153.93 	18235.27 	17089.31 	16738.52 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,CY	: 	: 	: 	: 	: 	: 	: 	12653.92 	11796.72 	11358.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,CZ	: 	8411.49 	7982.57 	7718.46 	7889.98 	7614.66 	7569.35 	7234.95 	6717.59 	6318.91 	5916.54 	5645.22 	5323.79 	5110.91 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,DE	: 	21644.12 	21718.35 	21255.36 	20343.34 	19418.12 	19996.14 	19813.96 	19074.18 	18714.64 	18183.21 	17520.72 	17068.53 	16453.83 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,DK	: 	19100.87 	18358.13 	17908.78 	17712.56 	17005.70 	17248.00 	16931.75 	16027.78 	15293.75 	15238.62 	14842.04 	15209.20 	14498.58 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,EE	: 	7882.53 	7027.81 	6364.18 	407.83 	: 	390.32 	5925.95 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,EL	: 	12025.84 	10503.26 	8224.83 	10705.19 	9605.79 	9170.92 	9211.13 	8590.22 	8037.35 	7885.81 	7544.52 	6762.81 	5917.39 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,ES	: 	14306.38 	13151.01 	12978.26 	12815.23 	12356.06 	12215.11 	11840.41 	11531.89 	11300.55 	11017.13 	10967.51 	10991.28 	10495.62 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,FI	: 	17161.39 	16630.13 	16616.95 	16266.18 	15324.76 	15401.23 	14868.16 	13665.25 	13248.10 	12686.98 	12010.71 	11900.25 	11265.22 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,FR	: 	16427.54 	16637.92 	16268.41 	15578.91 	14943.17 	14998.26 	14998.29 	14449.18 	14087.39 	13461.61 	13112.75 	13613.87 	13243.26 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,HR	: 	9435.49 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,HU	: 	8577.24 	7646.82 	7297.85 	6963.09 	6763.25 	6699.10 	6429.58 	6204.38 	5778.92 	5438.25 	5267.46 	5105.81 	4636.70 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,IE	: 	14748.64 	14023.80 	14116.27 	13666.20 	12615.74 	12604.65 	12568.62 	12019.81 	11717.47 	11103.65 	10497.47 	10019.97 	10096.44 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,IS	: 	18119.01 	16558.91 	15192.05 	14622.10 	14913.18 	18267.78 	19448.72 	18097.48 	17235.49 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,IT	: 	14673.38 	13840.95 	13899.50 	13626.88 	13000.70 	13045.74 	12589.65 	12110.06 	11661.74 	11303.02 	11151.26 	11023.25 	11120.81 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,JP	: 	17552.45 	16641.26 	16617.22 	16642.99 	16164.89 	16118.59 	16791.10 	16285.59 	15921.74 	14752.95 	14196.75 	13751.92 	13227.96 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,LT	: 	6284.36 	5526.32 	5283.23 	5330.70 	5203.55 	5610.52 	5267.93 	4487.49 	3990.64 	3707.17 	3104.83 	3215.41 	3030.05 	3007.27 	2995.62 	2792.83 	2530.60 	2179.08 	1946.05 
PPS,GRS,A1_50,LU	: 	21540.96 	20865.03 	20287.12 	20561.77 	19893.71 	20016.60 	19717.00 	19545.79 	18823.84 	19687.81 	19169.35 	18825.48 	18227.26 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,LV	: 	4883.46 	6067.02 	5808.10 	5925.62 	5630.56 	5424.32 	5023.19 	4288.57 	3720.52 	3390.02 	3231.49 	3092.63 	2902.79 	2761.22 	2233.52 	2214.55 	2229.71 	1918.91 	: 
PPS,GRS,A1_50,MT	: 	13916.84 	13127.20 	12648.36 	11380.30 	10722.76 	10851.92 	10291.79 	10149.32 	10003.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,NL	: 	21862.42 	21452.38 	21214.52 	21304.32 	20370.23 	20578.64 	20587.43 	19607.09 	18465.68 	17852.60 	16977.14 	17110.14 	16461.74 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,NO	: 	21758.96 	21050.11 	20085.08 	19900.21 	19061.97 	19180.14 	19094.75 	17680.33 	16778.58 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,PL	: 	8574.53 	7958.26 	7885.98 	7226.92 	6962.62 	6944.99 	6913.08 	6015.09 	5669.49 	5601.10 	5523.17 	5362.99 	5209.00 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,PT	: 	10641.26 	9027.70 	10100.87 	9908.11 	9657.87 	9479.72 	9388.62 	8764.95 	8244.71 	7839.57 	7757.81 	7716.60 	6842.36 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,RO	: 	5715.90 	4915.44 	4941.26 	4756.71 	4325.07 	4342.75 	3780.97 	3221.38 	2891.19 	2783.71 	2465.87 	2415.37 	2387.61 	2056.32 	1511.99 	1537.75 	1643.68 	2037.87 	: 
PPS,GRS,A1_50,SE	: 	17149.87 	16962.35 	16442.96 	16114.70 	15839.66 	16185.72 	15748.58 	14803.14 	14257.98 	13797.19 	13032.62 	12846.58 	12539.53 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,SI	: 	10930.36 	10035.92 	9943.53 	10067.47 	9528.16 	9576.42 	9270.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,SK	: 	7371.09 	6786.18 	6673.49 	6549.57 	6243.10 	202.69 	6325.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,TR	: 	8960.17 	9193.12 	7554.20 	7434.93 	6746.38 	7239.60 	6883.47 	6507.04 	7022.75 	6644.36 	6520.08 	7105.63 	7365.43 	7720.05 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,UK	: 	18949.12 	20272.48 	19370.21 	19938.84 	19686.33 	20534.30 	21298.59 	20835.68 	20186.98 	19906.36 	18775.87 	18232.99 	17826.68 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_50,US	: 	18314.06 	19407.34 	19061.07 	19452.63 	18737.07 	18277.70 	18595.27 	17788.19 	17203.39 	16609.76 	16280.39 	15787.51 	15242.58 	15007.86 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,AT	: 	24943.66 	25601.53 	24603.41 	23976.44 	23441.20 	23554.93 	23549.14 	22979.42 	22105.28 	21264.77 	20834.86 	19958.43 	19265.58 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,BE	: 	27655.23 	27667.36 	25670.17 	24796.25 	24111.60 	24572.30 	23988.86 	23318.39 	22950.28 	22297.17 	21675.78 	22550.00 	21395.71 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,BG	: 	7068.66 	6230.40 	5880.64 	5150.26 	5081.55 	4551.56 	3814.12 	3276.16 	3055.63 	2599.91 	2519.27 	2418.38 	2312.49 	2354.02 	2212.26 	2123.94 	1852.38 	1996.29 	: 
PPS,GRS,A1_67,CH	: 	32489.23 	29370.72 	26158.74 	24577.15 	23939.33 	24205.23 	24313.69 	22785.74 	22318.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,CY	: 	: 	: 	: 	: 	: 	: 	16956.25 	15807.60 	15220.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,CZ	: 	11271.39 	10643.43 	10291.27 	10519.98 	10152.88 	10092.47 	9646.61 	8956.79 	8425.21 	7888.72 	7526.96 	7098.38 	6814.55 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,DE	: 	28858.82 	28957.79 	28340.49 	27124.46 	25890.82 	26661.51 	26418.61 	25432.24 	24952.85 	24244.28 	23360.96 	22758.04 	21938.44 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,DK	: 	25595.16 	24477.50 	23878.37 	23616.74 	22674.27 	22997.33 	22575.67 	21370.38 	20391.66 	20318.16 	19789.39 	20278.93 	19331.44 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,EE	: 	10510.03 	9370.41 	8485.57 	543.78 	: 	520.42 	7940.77 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,EL	: 	16034.45 	14004.35 	10966.44 	14273.59 	12807.72 	12227.88 	12281.50 	11453.63 	10716.47 	10514.42 	10059.35 	9017.07 	7889.85 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,ES	: 	19075.17 	17534.69 	17304.35 	17086.97 	16474.75 	16286.81 	15787.22 	15375.85 	15067.40 	14689.50 	14623.34 	14655.04 	13994.16 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,FI	: 	22881.85 	22173.51 	22155.93 	21688.23 	20433.01 	20534.97 	19824.22 	18220.34 	17664.14 	16915.97 	16014.28 	15866.99 	15020.29 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,FR	: 	21903.39 	22183.89 	21691.21 	20771.88 	19924.23 	19997.68 	19997.71 	19265.58 	18783.19 	17948.81 	17483.66 	18151.83 	17657.69 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,HR	: 	12643.55 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PPS,GRS,A1_67,HU	: 	11493.51 	10195.76 	9730.47 	9284.12 	9017.67 	8932.14 	8572.77 	8272.50 	7705.23 	7251.00 	7023.28 	6807.75 	6182.27 	: 	: 	: 	: 	: 	: 
